feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1522	glioma_fu_time	glioma_fu_time	0.644161602950601	0.0032782951070106	37	16	0	0
X1522	sex	M	0.440787330366469	0.0068655555096128	37	16	0	0
X1522	grade_category	High	1.34745687235366	0.00747158442607435	37	16	0	0
X1522	glioma_idh_mutation	Mutant	1.25874645565726	0.00863775381207663	37	16	0	0
X1552	glioma_progression_overall	Y	-1.40492241467227	0.00168261005662288	37	29	0	0
X1552	glioma_fu_time	glioma_fu_time	0.498431061643531	0.000813568261950042	37	29	0	0
X1552	sex	M	0.150950233369398	0.00158701149544108	37	29	0	0
X1552	glioma_idh_mutation	Mutant	-0.649989184089878	0.00318639525434195	37	29	0	0
X1552	steroids_at_surgery	Y	0.428504752162819	0.00196233009062346	37	29	0	0
X1545	glioma_progression_overall	Y	-0.348232179219256	0.00461180120688482	37	12	0	0
X1545	glioma_fu_time	glioma_fu_time	-0.533560528200621	0.0021456711388802	37	12	0	0
X1545	grade_category	High	1.41866538372819	0.00560361131833176	37	12	0	0
X1545	glioma_idh_mutation	Mutant	1.68872606068959	0.00537386963025223	37	12	0	0
X1545	steroids_at_surgery	Y	-0.364835156832379	0.00457240797943334	37	12	0	0
X1540	glioma_progression_overall	Y	-0.639164465073367	0.00553396791177968	37	15	0	0
X1540	glioma_fu_time	glioma_fu_time	-0.160115076673144	0.00261369440542238	37	15	0	0
X1540	sex	M	-0.467668369713278	0.00481447646472698	37	15	0	0
X1540	steroids_at_surgery	Y	0.710617097000314	0.00692638539459365	37	15	0	0
X1564	glioma_progression_overall	Y	-0.432620244147737	0.00374643528276986	37	17	0	0
X1564	glioma_fu_time	glioma_fu_time	0.304576639544561	0.00182235414996277	37	17	0	0
X1564	sex	M	-0.755929290909862	0.00401163599607174	37	17	0	0
X1564	grade_category	High	-1.04883949160304	0.0111643987482401	37	17	0	0
X1564	glioma_idh_mutation	Mutant	-1.5958396941476	0.0111591476247527	37	17	0	0
X1564	steroids_at_surgery	Y	0.609929984161312	0.00578149792899324	37	17	0	0
X1561	glioma_fu_time	glioma_fu_time	0.203938732886535	0.00237832136144619	37	14	0	0
X1561	sex	M	-1.06382063696141	0.00553082059723607	37	14	0	0
X1561	grade_category	High	-2.01121933756535	0.0176388404890711	37	14	0	0
X1561	glioma_idh_mutation	Mutant	-2.13408170712379	0.0181657201502896	37	14	0	0
X1536	glioma_progression_overall	Y	-0.432305268088476	0.00525525767349957	37	17	0	0
X1536	glioma_fu_time	glioma_fu_time	0.720594568685363	0.00300482463540837	37	17	0	0
X1536	sex	M	-0.727665800847093	0.00673916740888282	37	17	0	0
X1536	grade_category	High	-1.25897840325616	0.010706017473299	37	17	0	0
X1536	steroids_at_surgery	Y	1.05497573181867	0.0067537785935828	37	17	0	0
X2016	glioma_progression_overall	Y	-1.12128758220598	0.0153597667101336	37	11	0	0
X2016	glioma_fu_time	glioma_fu_time	-1.04101478208313	0.00863959835059455	37	11	0	0
X2016	sex	M	-1.11247682514049	0.0116432580424728	37	11	0	0
X2532	glioma_progression_overall	Y	-2.1838199083502	0.0297742588272231	37	10	0	0
X2532	steroids_at_surgery	Y	1.34263990352088	0.0271657438585744	37	10	0	0
X2483	glioma_progression_overall	Y	0.838444071776503	0.0109440047523749	37	11	0	0
X2483	glioma_fu_time	glioma_fu_time	-0.469063231607944	0.00467241062255411	37	11	0	0
X2483	glioma_idh_mutation	Mutant	-1.63165412057135	0.0316585032830048	37	11	0	0
X2479	glioma_progression_overall	Y	0.784622356322725	0.00763551695493538	37	22	0	0
X2479	glioma_fu_time	glioma_fu_time	0.314781945012465	0.00362419828046331	37	22	0	0
X2479	sex	M	0.364250744202023	0.00762954535401663	37	22	0	0
X2479	glioma_idh_mutation	Mutant	1.77825115420859	0.00911818054119652	37	22	0	0
X2479	steroids_at_surgery	Y	1.23440537345447	0.00945875956771053	37	22	0	0
X9712	glioma_progression_overall	Y	0.31451965950926	0.00281653380648851	37	28	0	0
X9712	glioma_fu_time	glioma_fu_time	0.442768004848203	0.00145895264274886	37	28	0	0
X9712	grade_category	High	-1.02336955033577	0.00536131961869278	37	28	0	0
X9712	glioma_idh_mutation	Mutant	0.360029741570478	0.00564409378220899	37	28	0	0
X9712	steroids_at_surgery	Y	0.592805268883607	0.00372682034538248	37	28	0	0
X4482	glioma_progression_overall	Y	0.694792020630252	0.012756202595803	37	12	0	0
X4482	glioma_fu_time	glioma_fu_time	0.547958298858023	0.00585575997792798	37	12	0	0
X4482	sex	M	1.43901155121871	0.0147426247063951	37	12	0	0
X4482	grade_category	High	2.29590662041146	0.0142476052062919	37	12	0	0
X4482	glioma_idh_mutation	Mutant	2.2013354378671	0.0169477270437861	37	12	0	0
X4482	steroids_at_surgery	Y	-1.13150233027564	0.0133626625624473	37	12	0	0
X6956	glioma_progression_overall	Y	0.297852469996583	0.00217747324461559	37	19	0	0
X6956	glioma_fu_time	glioma_fu_time	0.96456161204957	0.00130138509109434	37	19	0	0
X6956	sex	M	0.911609703952454	0.00249271152101514	37	19	0	0
X6956	glioma_idh_mutation	Mutant	1.40502363503956	0.00399841157640908	37	19	0	0
X6952	glioma_progression_overall	Y	-0.691086279804011	0.00162881984315386	37	23	0	0
X6952	glioma_fu_time	glioma_fu_time	0.0523306211432895	0.000768859870168975	37	23	0	0
X6952	sex	M	-0.396768658079569	0.00153450914757228	37	23	0	0
X6952	grade_category	High	0.692271273724555	0.00236186672622739	37	23	0	0
X6952	steroids_at_surgery	Y	-0.309885772397621	0.00190841115383527	37	23	0	0
X5868	glioma_fu_time	glioma_fu_time	0.224829956955902	0.00418982499365182	37	15	0	0
X5868	sex	M	1.02341418777302	0.00885494905879079	37	15	0	0
X5868	glioma_idh_mutation	Mutant	1.75875281062082	0.0146512584955812	37	15	0	0
X5868	steroids_at_surgery	Y	-0.603725194276549	0.0113080235440404	37	15	0	0
X17008	glioma_progression_overall	Y	1.66624672742969	0.0165918462430376	37	11	0	0
X17008	sex	M	-1.0279664686749	0.0100972136430032	37	11	0	0
X17008	glioma_idh_mutation	Mutant	-2.88749420185268	0.0553188174283266	37	11	0	0
X15878	glioma_progression_overall	Y	0.711583018095629	0.00255856875498772	37	23	0	0
X15878	glioma_fu_time	glioma_fu_time	-0.508802792704258	0.00109464898141436	37	23	0	0
X15878	sex	M	-0.90935406749311	0.00168999142060211	37	23	0	0
X15878	grade_category	High	-0.362740605035446	0.00483710965272608	37	23	0	0
X15878	glioma_idh_mutation	Mutant	-0.182550059231837	0.00368542891871123	37	23	0	0
X15878	steroids_at_surgery	Y	0.60684829861525	0.00328834646253992	37	23	0	0
X16971	glioma_progression_overall	Y	0.334318200213989	0.00153616014769948	37	30	0	0
X16971	glioma_fu_time	glioma_fu_time	0.14918829352889	0.000739982831781179	37	30	0	0
X16971	sex	M	-0.591978298712102	0.00157846186196662	37	30	0	0
X16971	glioma_idh_mutation	Mutant	-0.883234368855394	0.00315227134359053	37	30	0	0
X16971	steroids_at_surgery	Y	-0.829312899753422	0.00200408105869985	37	30	0	0
X16987	glioma_fu_time	glioma_fu_time	0.248509086284354	0.00300231555272809	37	19	0	0
X16987	grade_category	High	2.0057471812832	0.00932211344138679	37	19	0	0
X16987	glioma_idh_mutation	Mutant	0.580603414481226	0.008101381361759	37	19	0	0
X16987	steroids_at_surgery	Y	-0.54717887276421	0.00730241022876658	37	19	0	0
X2532	sex	M	-0.907765986544166	0.0242074461344948	37	10	9.40175677661306e-308	1.96486152859554e-307
X1561	glioma_progression_overall	Y	-0.183637583939443	0.00490835950663171	37	14	2.38122246077333e-306	4.92119308559822e-306
X16987	glioma_progression_overall	Y	0.239413242422604	0.00645398725115839	37	19	3.33252790690862e-301	6.81154055697805e-301
X1522	glioma_progression_overall	Y	-0.212830491371345	0.00631049846459419	37	16	2.37072759044805e-249	4.79299273721019e-249
